Date,Open,High,Low,Close,Volume,Market Cap
Jan 14 2018,3.93,3.98,3.58,3.74,130318000,10937000000
Jan 13 2018,3.70,4.10,3.70,3.94,198149000,10284600000
Jan 12 2018,3.38,3.73,3.29,3.69,129802000,9393390000
Jan 11 2018,3.78,3.82,3.18,3.37,245028000,10496300000
Jan 10 2018,3.56,3.78,3.21,3.78,235594000,9883000000
Jan 09 2018,3.84,3.92,3.45,3.54,200086000,10680500000
Jan 08 2018,4.07,4.19,3.36,3.85,317248000,11314500000
Jan 07 2018,3.95,4.58,3.93,4.07,249833000,10968300000
Jan 06 2018,3.75,4.19,3.75,3.94,161228000,10436900000
Jan 05 2018,4.06,4.20,3.66,3.75,219320000,11286600000
Jan 04 2018,4.13,4.50,3.76,4.08,376974000,11466400000
Jan 03 2018,4.00,4.19,3.90,4.13,203783000,11109700000
Jan 02 2018,4.09,4.31,3.84,4.00,269750000,11363400000
Jan 01 2018,3.56,4.36,3.42,3.97,256630000,9883750000
Dec 31 2017,3.30,3.66,3.30,3.55,167521000,9182840000
Dec 30 2017,3.70,3.72,3.01,3.34,245624000,10279700000
Dec 29 2017,3.70,3.89,3.49,3.69,187729000,10270500000
Dec 28 2017,3.72,3.75,3.33,3.68,217902000,10346000000
Dec 27 2017,3.81,4.48,3.62,3.74,297053000,10593200000
Dec 26 2017,3.49,3.82,3.49,3.80,178890000,9703070000
Dec 25 2017,3.49,3.81,3.29,3.50,172138000,9704640000
Dec 24 2017,3.61,3.64,2.95,3.48,278148000,10046100000
Dec 23 2017,3.51,4.21,3.39,3.61,236435000,9763930000
Dec 22 2017,5.08,5.11,2.80,3.45,826429000,14109700000
Dec 21 2017,5.08,5.51,4.86,5.03,434568000,14120900000
Dec 20 2017,5.37,5.52,4.69,5.09,611582000,14929000000
Dec 19 2017,4.24,5.69,3.88,5.37,1117890000,11796300000
Dec 18 2017,3.95,4.36,3.65,4.24,447675000,10977400000
Dec 17 2017,3.65,4.04,3.48,3.93,354390000,10138000000
Dec 16 2017,3.91,4.07,3.48,3.63,285374000,10876100000
Dec 15 2017,3.77,4.06,3.37,3.90,427330000,10489600000
Dec 14 2017,4.06,4.24,3.38,3.78,568923000,11280900000
Dec 13 2017,4.72,4.75,3.77,4.09,498435000,13112600000
Dec 12 2017,4.26,5.03,4.18,4.72,679346000,11852900000
Dec 11 2017,4.14,4.58,4.12,4.27,409780000,11512900000
Dec 10 2017,4.66,4.66,3.77,4.13,601040000,12946400000
Dec 09 2017,5.05,5.28,4.25,4.68,674566000,14029600000
Dec 08 2017,4.14,5.01,3.63,5.01,928042000,11512800000
Dec 07 2017,4.47,4.54,3.10,4.14,1260950000,12416200000
Dec 06 2017,3.81,5.55,3.66,4.36,2126970000,10593600000
Dec 05 2017,2.80,3.97,2.45,3.84,1417380000,7778170000
Dec 04 2017,1.89,2.98,1.89,2.76,1090620000,5265070000
Dec 03 2017,1.44,2.02,1.43,1.88,401418000,4004200000
Dec 02 2017,1.42,1.45,1.35,1.44,115656000,3948800000
Dec 01 2017,1.31,1.49,1.23,1.45,141192000,3639440000
Nov 30 2017,1.27,1.39,1.13,1.33,179224000,3540700000
Nov 29 2017,1.48,1.56,1.13,1.25,294702000,4117010000
Nov 28 2017,1.04,1.50,1.03,1.50,465727000,2904130000
Nov 27 2017,0.844828,1.10,0.799566,1.04,174455000,2348230000
Nov 26 2017,0.804621,0.841932,0.763788,0.841932,47779300,2236470000
Nov 25 2017,0.787730,0.853820,0.718574,0.806117,64910500,2189520000
Nov 24 2017,0.793492,0.796914,0.687301,0.786914,113159000,2205530000
Nov 23 2017,0.897425,0.915350,0.789444,0.793487,64619700,2494420000
Nov 22 2017,0.889204,0.957121,0.854097,0.899570,69568700,2471570000
Nov 21 2017,0.965610,0.985799,0.776513,0.888499,123514000,2683940000
Nov 20 2017,0.862672,0.992344,0.858567,0.966548,92042900,2397820000
Nov 19 2017,0.816643,0.878973,0.808990,0.864638,61681300,2269880000
Nov 18 2017,0.791203,0.848357,0.752962,0.823032,57802400,2199170000
Nov 17 2017,0.830897,0.875845,0.731393,0.792462,102001000,2309500000
Nov 16 2017,0.792688,0.893702,0.713337,0.823941,132320000,2203300000
Nov 15 2017,0.610165,0.785823,0.610165,0.785823,87041500,1695970000
Nov 14 2017,0.586061,0.618325,0.538290,0.610332,33932000,1628970000
Nov 13 2017,0.594010,0.652501,0.573934,0.591634,37718000,1651070000
Nov 12 2017,0.626080,0.636028,0.508265,0.593716,44517800,1740210000
Nov 11 2017,0.501986,0.621817,0.497991,0.621817,42375200,1395280000
Nov 10 2017,0.529091,0.562467,0.459485,0.504601,44756700,1470620000
Nov 09 2017,0.475964,0.593595,0.467588,0.535435,69996800,1322960000
Nov 08 2017,0.384301,0.488848,0.381925,0.475925,44738600,1068180000
Nov 07 2017,0.371509,0.397608,0.362284,0.383096,15415700,1032620000
Nov 06 2017,0.351011,0.378777,0.338867,0.373939,13258400,975647000
Nov 05 2017,0.367915,0.370910,0.335194,0.350084,12950500,1022630000
Nov 04 2017,0.391327,0.391546,0.365428,0.368643,8568260,1087700000
Nov 03 2017,0.362970,0.396015,0.358817,0.393126,11427900,1008890000
Nov 02 2017,0.370966,0.380213,0.320862,0.366056,20942000,1031110000
Nov 01 2017,0.390863,0.390863,0.356690,0.363920,11944600,1086410000
Oct 31 2017,0.407912,0.408340,0.390312,0.390915,7839910,1133800000
Oct 30 2017,0.403103,0.415571,0.385603,0.409046,9124580,1120440000
Oct 29 2017,0.395947,0.413541,0.367674,0.403720,15972200,1100550000
Oct 28 2017,0.424433,0.428173,0.391215,0.395483,9075000,1179720000
Oct 27 2017,0.416744,0.439441,0.395594,0.423355,8963410,1158350000
Oct 26 2017,0.443666,0.455887,0.411928,0.417107,10747100,1233180000
Oct 25 2017,0.455356,0.473467,0.430005,0.443448,14379600,1265680000
Oct 24 2017,0.389144,0.502278,0.377494,0.453682,47178400,1081640000
Oct 23 2017,0.391371,0.399234,0.364940,0.386487,12380800,1087830000
Oct 22 2017,0.390836,0.411999,0.381438,0.392542,9322400,1086340000
Oct 21 2017,0.403854,0.406504,0.324360,0.393045,20120500,1122530000
Oct 20 2017,0.432863,0.435639,0.391630,0.401913,17771900,1203160000
Oct 19 2017,0.457196,0.465953,0.415102,0.433388,12250600,1270790000
Oct 18 2017,0.474621,0.482291,0.427958,0.454575,12433700,1319220000
Oct 17 2017,0.452052,0.504408,0.434911,0.468463,12590200,1256490000
Oct 16 2017,0.439699,0.459618,0.423750,0.450655,8128940,1222160000
Oct 15 2017,0.458649,0.460506,0.414704,0.438429,8256490,1274830000
Oct 14 2017,0.441808,0.482837,0.431503,0.457837,11493700,1228020000
Oct 13 2017,0.412854,0.445985,0.403912,0.441595,14821100,1147540000
Oct 12 2017,0.481734,0.486223,0.391482,0.412417,16792100,1338990000
Oct 11 2017,0.477029,0.488967,0.464757,0.481464,6996130,1325920000
Oct 10 2017,0.466453,0.488517,0.452723,0.477576,7401800,1296520000
Oct 09 2017,0.500356,0.501909,0.439523,0.469438,18097100,1390760000
Oct 08 2017,0.534649,0.538526,0.492876,0.500032,9637830,1486070000
Oct 07 2017,0.504488,0.548719,0.490615,0.538529,9848850,1402240000
Oct 06 2017,0.543216,0.562671,0.493282,0.503448,12478500,1509890000
Oct 05 2017,0.547394,0.567734,0.520702,0.540915,7592760,1521500000
Oct 04 2017,0.560853,0.570545,0.520099,0.546982,9152780,1558910000
Oct 03 2017,0.577182,0.582044,0.516038,0.561712,13709400,1604290000
